clases,histo1,histo2,histo3,histo4,histo5,histo6,histo7,histo8,histo9,histo10,histo11,histo12,histo13,histo14,histo15,histo16,histo17,histo18,histo19,histo20,histo21,histo22,histo23,histo24,histo25,histo26,histo27,histo28,histo29,histo30,histo31,histo32,histo33,histo34,histo35,histo36,histo37,histo38,histo39,histo40,hist41,histo42,histo43,histo44,histo45,Fourier1,Fourier2,Fourier3,Fourier4,Fourier5,Fourier6,Fourier7,Fourier8,Fourier9,Fourier10,Fourier11,Fourier12,wavelet1,wavelet2,wavelet3,wavelet4,wavelet5,wavelet6,wavelet7,wavelet8,wavelet9,wavelet10,wavelet11,wavelet12,wavelet13,wavelet14,wavelet15,wavelet16,wavelet17,wavelet18,wavelet19,wavelet20,wavelet21,wavelet22,wavelet23,wavelet24,wavelet25,wavelet26,wavelet27,wavelet28,wavelet29,wavelet30,wavelet31,wavelet32,wavelet33,wavelet34,wavelet35,wavelet36
2.0,473944.0,601685.0,879220.0,1155670.0,1269626.0,971632.0,780998.0,581328.0,436690.0,660547.0,1878157.0,795598.0,663466.0,850669.0,979970.0,71532.0,167255.0,234817.0,352068.0,587110.0,1014866.0,1446216.0,1274618.0,1133296.0,1764863.0,1999148.0,957166.0,856612.0,764621.0,355012.0,753.0,16552.0,89758.0,164425.0,225170.0,383855.0,704301.0,1250563.0,1700261.0,2602958.0,2157795.0,1349377.0,1140383.0,725155.0,467894.0,492.20855358000915,710267.1695732955,5186256.370399529,2181.7596379757942,474.02931283037117,773419.966273451,5962171.444260208,2396.8701238710137,485.266218164346,872213.5146011075,6289331.634998009,2489.280497419797,0.05878499755848865,2.3428519152430685,-0.9162547334099684,51.54341142792306,0.06817386174526857,2.3975352097192686,0.2315751719081625,53.82769660522002,0.010873335375101009,0.5843370804215166,0.019278066486805443,13.994808076476216,0.06276265849836597,2.4015905036733733,-1.4324646647094732,59.11550744717628,0.02834409412548998,2.367436162980658,0.03717789181429647,62.24239672417016,0.011138396179188482,0.560983941319547,0.021985815396839185,16.26197622989374,0.0517717062351403,2.341537658028248,-1.3838164131137278,58.987448581035174,0.0562677270943801,2.301573996621913,0.15235621078475908,65.21499408272955,0.011202508914283886,0.5660273000993177,0.02734303672845246,15.402803821394098
2.0,464360.0,589173.0,871089.0,1143610.0,1267087.0,979934.0,792085.0,584348.0,439346.0,636972.0,1884026.0,817503.0,673710.0,835532.0,1000425.0,71347.0,165469.0,235243.0,353054.0,588118.0,1016251.0,1440108.0,1269025.0,1134844.0,1771362.0,1998698.0,961382.0,860105.0,763770.0,350424.0,468.0,13759.0,82638.0,167391.0,225981.0,380389.0,700279.0,1233636.0,1683868.0,2566878.0,2219762.0,1434417.0,1124261.0,695184.0,450289.0,492.7131186929357,712675.5195850433,5195049.407122406,2184.155952735557,473.2330610283525,773458.1271880827,5962376.642474166,2396.914604032438,483.7520422873619,869001.3972835491,6287326.783252762,2488.7093353811074,0.058788303131161436,2.3296063599300685,-0.9051168537259092,51.411850988747595,0.06811801294185513,2.390922620249187,0.20704136557805453,54.41049556403468,0.01109119567637244,0.5830854693229692,0.03430004155868388,14.344213790969464,0.0628584624505394,2.3804685813810487,-1.3848105168514837,57.63834128239046,0.02841427988944935,2.357012963465951,0.035489492898200636,62.41063571634388,0.011346109141092296,0.5596549371911562,0.018250237941870685,16.50659385214534,0.05198199446877757,2.3215450263160804,-1.3298179034930917,57.55507846031226,0.05684822024892348,2.2905367211378405,0.15116466603187878,65.22873699687898,0.011276461493614557,0.5648625505642018,0.035937422127590685,15.780165065000824
2.0,472683.0,597038.0,877434.0,1138065.0,1272254.0,976454.0,782696.0,576690.0,439428.0,597934.0,1886025.0,853273.0,677667.0,831090.0,1000469.0,74690.0,172017.0,238221.0,361099.0,601321.0,1030137.0,1447054.0,1261630.0,1126903.0,1782968.0,1964958.0,962210.0,860361.0,786440.0,309191.0,812.0,17859.0,92310.0,166865.0,229057.0,424383.0,753099.0,1182872.0,1674406.0,2571738.0,2241686.0,1376683.0,1126372.0,717346.0,403712.0,491.48197981739526,714358.1691073369,5125003.798345172,2164.4152587461413,468.56943777030295,771705.1384804959,5930031.81769631,2387.708160380713,480.31667467563767,866853.0150377769,6274711.192266872,2485.06416644799,0.05814652235305115,2.354269660448938,-0.9637867831175876,51.87642753908494,0.06978473265143215,2.4084227340159066,0.2217830971559436,54.376804069645516,0.011330888132040872,0.5878237228075432,0.035430869949316594,14.8076968125425,0.06255090966285004,2.4087574489533066,-1.4641758865695598,58.88908637263493,0.02994539424565908,2.3746859559100657,-0.0014541727897804616,62.70794231296584,0.011782752229032212,0.5642839364151578,0.05586927979951844,17.104916106330226,0.051724198237191904,2.3522227185464835,-1.4020820403758305,58.710284126481504,0.0576882200767262,2.310089669382461,0.1316979693098926,65.76719947978954,0.011690811184458952,0.5699648472604578,0.06272653251276324,16.637500544999796
2.0,253920.0,411466.0,737967.0,944674.0,907002.0,731590.0,470369.0,351185.0,364371.0,1129292.0,2097316.0,1492724.0,1106813.0,1487556.0,492955.0,21030.0,60033.0,108752.0,193415.0,400931.0,681431.0,962363.0,1042637.0,935600.0,1461318.0,2191550.0,1708488.0,1173573.0,1566446.0,471633.0,939.0,12148.0,44732.0,95020.0,209426.0,551032.0,883466.0,1179906.0,2111009.0,2863112.0,2167187.0,1663715.0,1172817.0,24609.0,82.0,430.691013935608,740514.7014550575,5538757.962146454,2275.9057094083155,408.530033637674,766503.4452381509,6119416.911772047,2440.5308924309634,419.3906775588657,838044.2876746284,6357244.943845681,2508.677273644986,0.059032742542935536,2.1780764825337897,-0.733738913815009,68.16194272818025,0.05532754150876791,2.227635814623465,-0.07146691267854076,74.88807908672915,0.011854552342436422,0.5641487042428045,-0.013001730029949648,17.939724275206533,0.05995676541565347,2.2075575096164233,-1.258023854569973,88.8939599538543,0.027135196231093662,2.194657356649077,0.13499299603274784,96.71816221410502,0.011966941813311096,0.544555721592084,0.022047059688879257,21.021841068257135,0.046902232537658926,2.1547777135876807,-1.2917403313397946,90.08148256162744,0.049240290994943536,2.1327963173720934,0.399366899836068,102.08161490829971,0.0118065831017895,0.5485547649931085,0.02726545724616947,19.94019089355097
2.0,337732.0,586149.0,896434.0,849417.0,870983.0,635885.0,433066.0,343102.0,523100.0,1311075.0,2127066.0,1198929.0,1116195.0,1462385.0,287682.0,32133.0,84649.0,153036.0,249681.0,532422.0,757189.0,979171.0,951211.0,1014348.0,1576004.0,2349147.0,1259424.0,1135654.0,1562498.0,342633.0,3318.0,26552.0,71365.0,152644.0,313467.0,642298.0,910893.0,1410133.0,2035421.0,2568425.0,1738093.0,1373773.0,1522932.0,209613.0,273.0,423.78135511773206,709271.4537558039,5456953.074863406,2252.4671863112,402.597308986065,731316.9591985998,6075692.340082716,2427.999262343049,411.5487746275818,797663.9813707997,6336257.077290735,2502.591902200349,0.06119921871636772,2.1304773560008283,-0.6686170379386039,63.73372964727779,0.056915965270269736,2.1805439810923235,0.05070315832994584,70.66985612743362,0.010969888846659556,0.5620453920863723,0.0001659028427343839,17.07120770289751,0.06108336992525407,2.1836451932979526,-1.2829438504141948,85.33045034333281,0.027932242832595964,2.16655354122801,0.3121768432890845,93.41217285084248,0.011375936168930444,0.5425758750916451,0.042353850058201664,19.706064274117878,0.04788123938373055,2.1356681337904164,-1.3257872021848631,86.78789625377291,0.05081549246575425,2.108189337628006,0.5820447916898907,98.78834339029288,0.011207736331533873,0.5473239666251346,0.04840036652919726,19.041995811193846
2.0,244150.0,432890.0,686512.0,694018.0,692333.0,584220.0,496568.0,257180.0,190043.0,641740.0,2654374.0,1216399.0,1225988.0,2018228.0,944557.0,26319.0,69075.0,103172.0,204508.0,351127.0,577418.0,720862.0,760867.0,701889.0,734715.0,2910650.0,1411624.0,1136729.0,2199420.0,1070825.0,3683.0,16659.0,60119.0,113604.0,257903.0,517245.0,680399.0,879321.0,1721942.0,3143813.0,1685822.0,2314137.0,1578102.0,6388.0,63.0,423.5502162421917,784661.7128302852,5580283.844400577,2287.5291436417083,399.8356559346469,786457.8730236528,6131182.345646294,2443.788420264586,400.6487265737626,839354.1284935239,6362251.8519488815,2510.0572824694727,0.055436510096295175,2.128339737853495,-1.4919694770249707,83.82841937860466,0.04960192448903534,2.0026908908481698,0.4569330136114086,76.28687500661934,0.011537217365849105,0.5665765318440437,-0.042502556130320265,22.47104900951096,0.056893441251824974,2.180942797590548,-1.8328929496351618,103.30818301207304,0.025533703926466825,1.979918909607772,0.4960534393472226,94.61584164788492,0.011915282631075951,0.5501722063075124,0.03041400160192499,25.262791649080558,0.04502622395362482,2.1450298941992925,-1.8648866636363624,103.53654837662809,0.04347070217128465,1.9337848210982709,0.6478053954224746,97.78501632816796,0.011835333896664416,0.5549871293278494,0.03283615363848556,24.57214866418016
2.0,243773.0,442160.0,648880.0,746248.0,701488.0,551943.0,507260.0,270211.0,179735.0,560646.0,2652848.0,1290455.0,1220293.0,1973707.0,989553.0,25716.0,67280.0,101736.0,204736.0,355120.0,583718.0,723521.0,767028.0,712214.0,735701.0,2915061.0,1429054.0,1152546.0,2181653.0,1024116.0,2981.0,13061.0,53071.0,95517.0,194681.0,448322.0,601877.0,780868.0,959052.0,2882129.0,2253791.0,1553348.0,2457850.0,682514.0,138.0,429.0893801057188,781869.2530230045,5564837.763514447,2283.250717839953,402.78039404132636,785131.3362093059,6126159.134571598,2442.3870805819524,404.44161460836204,838011.1932794566,6360682.164753568,2509.611583951114,0.05582460739021501,2.019963408765864,-1.1900316504366697,75.96015144244902,0.05008111721591445,1.9171616486539944,0.4955970125047346,68.63349416646301,0.011302444832298308,0.5521352948005955,-0.05387293134048343,20.125597014260407,0.05698688133516847,2.067402607221717,-1.4599783968169753,98.172091167945,0.02579538228409843,1.8984545495919176,0.6121275194460256,94.17691270632422,0.01166436660307667,0.5363640386412325,0.020611539069612474,22.84734629549192,0.045224577532437665,2.0372861908462845,-1.46266443321176,98.705685399627,0.043268255063522325,1.8578970800206496,0.7744678034308118,97.58924557626257,0.011378857372687791,0.5409877023793158,0.025612590710791288,22.127842251390554
2.0,243930.0,434901.0,642114.0,742478.0,651699.0,588745.0,506964.0,265254.0,191920.0,463083.0,2600921.0,1414107.0,1122518.0,1928430.0,1182136.0,25907.0,68840.0,102147.0,202240.0,349672.0,575443.0,718302.0,763121.0,702128.0,727988.0,2908912.0,1430016.0,1143180.0,2200252.0,1061052.0,2815.0,14567.0,56073.0,117287.0,253879.0,517705.0,677954.0,877921.0,1710483.0,3151341.0,1714268.0,2468499.0,1412991.0,3374.0,43.0,429.14944738106834,783964.5290368388,5576899.835953097,2286.571169874737,399.8284478616056,786794.8973482092,6131207.485794833,2443.798806471902,403.60211436809175,839588.206790742,6362971.020159388,2510.265228545687,0.05602392189131646,2.119494499003378,-1.4815657435155345,83.77825997850687,0.04956692769928453,1.9909657685828064,0.6114581938375592,75.54234433780238,0.011314129647327684,0.5630666670220149,-0.02222198324383572,21.364179360554218,0.057076862098272986,2.168202720119015,-1.8624035355987192,102.87735369079009,0.025216272857650667,1.9623891839431105,0.6572447833261108,92.56414141819808,0.011634693322804698,0.5467936460520889,0.06466845837054704,24.20193283983183,0.0452169285910204,2.1299852100211325,-1.8913166537274917,102.78213285949728,0.04302120194312325,1.9140958575500728,0.8073824938532206,94.9027497243941,0.011407146924864185,0.5510133584608643,0.06649057808222725,23.5537859331214
2.0,242148.0,431465.0,685695.0,691997.0,696971.0,586368.0,497065.0,256433.0,191480.0,622477.0,2653218.0,1236004.0,1228387.0,2036502.0,922990.0,26005.0,68762.0,102106.0,203046.0,350807.0,576820.0,719608.0,759899.0,703549.0,723241.0,2903617.0,1430204.0,1141712.0,2209503.0,1060321.0,3493.0,16752.0,58589.0,112483.0,257415.0,520636.0,671810.0,813525.0,1566776.0,3218465.0,1744709.0,2251266.0,1728188.0,15012.0,81.0,425.20518981259016,785053.8406610875,5577178.692259239,2286.656688836164,400.7462758289276,786916.5767853309,6130841.0585634215,2443.6967204746697,403.532916866891,839744.2515459545,6362642.585360571,2510.1707600964005,0.05593555547765679,2.1216652323002045,-1.4608681087380235,83.55505899160653,0.04995990647843045,1.997124042417876,0.6286990371993363,74.51217378518658,0.01140791566269506,0.5642961343799844,-0.03596905619317605,21.596272422294284,0.057336022839508435,2.1709713782877107,-1.8625922470363896,103.85111787694694,0.02571781663696264,1.9694699811542,0.6395081120845496,91.9157762901338,0.01166621157387079,0.5485192990240014,0.06517332773189181,24.784689827233205,0.045063661485988685,2.134015015345676,-1.8792186336773915,103.73395683731786,0.04373141960662762,1.9220048163176633,0.7731108709605958,94.07504227046888,0.011276153998482202,0.5528804187843165,0.06929114072360881,23.90506821905701
2.0,242571.0,432629.0,691864.0,695239.0,699124.0,586710.0,500244.0,252680.0,193567.0,612859.0,2660972.0,1247592.0,1237321.0,2013175.0,912653.0,25808.0,68599.0,102068.0,204927.0,352006.0,578391.0,724601.0,765593.0,707401.0,724231.0,2904705.0,1437382.0,1146437.0,2194528.0,1042523.0,2657.0,13162.0,53745.0,102566.0,228721.0,479812.0,666446.0,807235.0,1286573.0,3322423.0,1841555.0,2068265.0,2050136.0,55816.0,88.0,429.57856799615496,784175.5870683246,5569458.666945022,2284.537907320751,399.8313310908227,785998.544845492,6127691.396264592,2442.8192909448176,403.66842864007685,839387.5595219618,6361020.958818378,2509.708312817338,0.05585545299567908,2.0938936522776976,-1.3985558321643432,84.23087691737224,0.050256197256897416,1.971112356116575,0.5203327273080463,72.15759913330875,0.011101804258438585,0.5614989922885485,-0.03797168782611913,22.48642051624576,0.057291166987076585,2.1443428909957176,-1.7509140988331888,105.54604384762017,0.025737227267192363,1.9480016050280893,0.6250453966651537,92.49336870160477,0.011332886850401154,0.5456472795556888,0.033846993779907165,25.604552569861827,0.045240259784187616,2.1119000930392606,-1.769935849296007,105.95280822270323,0.0438727136199434,1.9053876320707863,0.7712964205911308,95.69557033658741,0.011067057308482809,0.5504102902214201,0.030179692621837857,24.74231333132805
2.0,246227.0,438910.0,649255.0,737876.0,647027.0,582729.0,466347.0,235776.0,184562.0,505502.0,2277251.0,1255462.0,1202277.0,2452268.0,1097731.0,25428.0,67845.0,98461.0,199110.0,341194.0,575250.0,666112.0,800136.0,663777.0,751541.0,2403331.0,1369995.0,1172418.0,2661445.0,1183157.0,2415.0,12599.0,47378.0,97387.0,207688.0,414462.0,645589.0,782731.0,924212.0,3073487.0,1816846.0,1874145.0,2914056.0,166026.0,179.0,426.76982220086467,789185.5247216099,5684289.513841758,2316.591631756066,400.5425276309461,794165.7772944062,6182182.889252653,2458.2377897557817,401.8005766458432,843758.930313669,6383378.39806375,2516.125112235241,0.05522287785309359,2.1272734996660483,-1.3268848490078362,86.29322358010616,0.04966682518040739,2.005231983810845,0.3800328342012668,76.64416862866612,0.011469260941599295,0.5676058471058398,-0.05910521752673153,23.727180971078113,0.05651975779223415,2.179896175342217,-1.7510817376546843,106.42093780916628,0.025125619448944116,1.9761134179709907,0.4523409290283524,93.52723630756624,0.011512771502827108,0.5514894174631195,0.03224657271341723,27.353537951087585,0.04423367446843317,2.1427688690463023,-1.7995762754238045,106.9109207007582,0.04283384131529197,1.927169376708143,0.6377232300707528,96.35169817810049,0.01148109950419485,0.5557916924854088,0.05173389712384644,26.61951216964341
2.0,245617.0,438519.0,648736.0,735834.0,653924.0,581122.0,465457.0,236922.0,184056.0,491266.0,2233171.0,1267570.0,1188911.0,2479272.0,1128823.0,25650.0,66927.0,98983.0,196421.0,343527.0,575765.0,715026.0,753505.0,705324.0,703379.0,2509228.0,1299383.0,1196637.0,2765170.0,1024275.0,2993.0,14204.0,50087.0,100351.0,215021.0,438046.0,650268.0,787127.0,968538.0,3068611.0,1781881.0,1984864.0,2804308.0,112732.0,169.0,424.8813070639112,789970.7024331121,5696818.803077915,2320.182830942093,398.52042287361854,795021.0374300772,6188900.912444645,2460.1777300640742,401.0115329168668,845375.4592536882,6386172.769122413,2516.9436746179986,0.055297330112014334,2.12461130825386,-1.3754301656482173,84.83063819764553,0.049228779145926105,2.0024791695347335,0.2376165164977353,74.38564115887547,0.011227262272438223,0.5666090799048985,-0.04461949317872838,24.05286800850015,0.05607488920950382,2.1777235035663898,-1.823249073625845,104.50329696223265,0.02495486355825988,1.9737499485904384,0.3604892663345732,92.73166142695564,0.01150569911478302,0.5506598313348743,0.06354383847698207,27.86510373649401,0.044153110743756926,2.1390782375391195,-1.8538931646846128,104.85385521081909,0.04265735832776765,1.9249560202891818,0.5157584469759444,95.56608386134052,0.011425135390106776,0.5549667754811988,0.06835651906964504,26.95598173887587
2.0,241142.0,433263.0,686846.0,688292.0,692041.0,584825.0,459794.0,229056.0,181617.0,651133.0,2195502.0,1124397.0,1340714.0,2660991.0,809587.0,26239.0,68750.0,100785.0,204142.0,350424.0,580001.0,672722.0,798061.0,662884.0,797291.0,2340544.0,1301722.0,1188011.0,2789457.0,1098167.0,3419.0,16485.0,60321.0,114029.0,226583.0,507270.0,670611.0,803171.0,1316841.0,2903839.0,1639746.0,2549319.0,2158944.0,8533.0,89.0,428.3901970206632,791800.8454405016,5712919.426805378,2324.8320983435565,399.38443056222906,792722.8180198306,6192027.243620485,2461.0888589765773,400.9332051898121,843687.6490386563,6386632.966007115,2517.07508903602,0.055109854173508416,2.1216037266640995,-1.3115486814061226,82.88929771741189,0.04903119430494415,2.0054421949748518,0.3446383798333027,75.67470152934715,0.011052912532394613,0.5660733597693055,-0.002116768536401649,22.876280409398227,0.0564271248836131,2.1702336352717633,-1.7497976421935113,102.21493194436151,0.024841859097120483,1.9739423478936569,0.4182140145982695,90.59892831317356,0.0114621885535552,0.5496825805448263,0.08807738039984257,25.35904220659393,0.04396357843155343,2.133668377422958,-1.8149730711624168,102.54690414002079,0.04282367475747857,1.9260808032434389,0.6135033077299028,93.11720927244193,0.011240023320430838,0.5537148483386679,0.11277254520659133,24.61130991197584
2.0,248941.0,271441.0,527757.0,949000.0,1031620.0,1015501.0,903173.0,590538.0,491694.0,443457.0,1113510.0,1513741.0,775115.0,982080.0,2121632.0,40317.0,68585.0,106549.0,169147.0,286258.0,677104.0,1046685.0,1155124.0,1198840.0,1099838.0,1702014.0,1697920.0,898218.0,1578265.0,1254336.0,1471.0,14234.0,36532.0,72314.0,124078.0,246231.0,614772.0,1048718.0,1231089.0,1527449.0,3040110.0,1631608.0,1590339.0,1787376.0,12879.0,482.3440653531958,811828.1343303388,5487751.678879906,2263.360337449726,449.6991830850562,843262.5301830701,6097064.548516681,2434.539322454783,450.34598750600713,916717.4062317788,6341716.272727232,2504.203416284738,0.06289559248777092,2.7725813029945985,-1.6299342139257136,79.0712304757532,0.06227497121845561,2.5554338194409203,-0.02231890826717624,66.60244594457416,0.01134364918003348,0.6387041265126016,-0.03195834156234142,27.412460301534114,0.060713280315022614,2.7816390923791943,-1.9740322479931192,93.5183009199122,0.02471394112206203,2.4694530113922646,-0.4746999307560607,83.59194442619206,0.01175046524013525,0.6182250559018125,-0.0177112306943262,31.33478792356081,0.04693036834226914,2.7203660908853387,-1.9166475842151085,94.90205109119458,0.049402725298608514,2.4014998634280045,-0.3748528996084253,88.05193596578194,0.011764148773524913,0.6221223831199532,-0.008966219981630821,29.988408321025766
2.0,250120.0,272593.0,529680.0,950720.0,1028767.0,1015088.0,905432.0,588548.0,493299.0,442432.0,1118364.0,1512246.0,768554.0,986280.0,2117077.0,40736.0,67904.0,105955.0,168667.0,286212.0,672114.0,1043567.0,1151487.0,1201315.0,1102668.0,1698556.0,1708981.0,891082.0,1578013.0,1261943.0,1345.0,14378.0,36100.0,71690.0,121473.0,240074.0,609978.0,1032158.0,1228713.0,1507531.0,3069041.0,1629493.0,1576010.0,1824477.0,16739.0,482.27630946660287,811408.6160052028,5487658.291799154,2263.3044523438643,449.94185487746256,843766.9514101315,6098041.128855823,2434.809254909212,450.5992311388748,918205.1308463791,6343473.42373361,2504.70319431652,0.06280647655472615,2.7747866883845544,-1.6276108728370628,79.07541716239528,0.06308464433883011,2.5570140695711547,0.002488873924642069,66.97368618277852,0.011686813747738377,0.6387297138405583,-0.05894254146383816,26.282335894530338,0.06109434365778989,2.785802170258891,-1.9159830281139032,93.78155061511468,0.024520027004222487,2.4714708174817326,-0.4250999207424664,85.06296242321206,0.01192312375695093,0.6180051625282267,-0.050460249580154784,30.087404297768717,0.047008222266091526,2.7250655976579203,-1.8646851237821915,95.17975196206496,0.04933376951517856,2.404351112905295,-0.33303743539935393,89.9866853670228,0.011805968111524791,0.6224030132060044,-0.048116915729112315,28.93552160719901
2.0,246402.0,266419.0,509873.0,937798.0,1029012.0,1017850.0,919566.0,595348.0,500841.0,440390.0,1077520.0,1544881.0,765964.0,965305.0,2162031.0,40269.0,68769.0,105932.0,167276.0,288737.0,676097.0,1109345.0,1076582.0,1203294.0,1159166.0,1795627.0,1567429.0,941277.0,1683629.0,1095771.0,1652.0,15247.0,37555.0,70348.0,121802.0,268271.0,652632.0,979860.0,1220097.0,1517800.0,3194120.0,1497191.0,1605688.0,1782318.0,14619.0,486.73137914464223,814079.981974164,5495292.823817802,2265.4380561427843,450.6852474771741,843679.3363869989,6098144.877328306,2434.832635301046,452.35848149928,917139.3763855648,6342739.201603259,2504.490577646573,0.0625611723128923,2.7782400109322225,-1.7285530066266634,79.90884164326637,0.06248839205875373,2.569249606747419,-0.01952279230988242,67.43363236644497,0.01169419363091482,0.6406668707745564,-0.00492806538484383,27.052241278365603,0.06074093565848854,2.787101730113395,-2.065235594727082,93.92996432958529,0.024097355726358845,2.4807467051816143,-0.431142404197478,84.31784100615289,0.012034898237560895,0.6197683763313127,0.015770465347326283,30.64863920307252,0.04635095142068901,2.726737066799697,-2.010644010391553,95.5249033061597,0.049493551673327016,2.413772207118962,-0.3446083207402378,89.21345166432926,0.012007684918347744,0.6246202603490595,0.03099733462716478,29.62529695668051
2.0,249450.0,271291.0,524459.0,946042.0,1027507.0,1017958.0,907364.0,590780.0,496134.0,442983.0,1098411.0,1523789.0,766501.0,972585.0,2143946.0,40492.0,68378.0,106046.0,169074.0,287197.0,670542.0,1110888.0,1082022.0,1200219.0,1160911.0,1782020.0,1568278.0,944369.0,1673599.0,1115165.0,1726.0,14105.0,36340.0,71743.0,125195.0,246439.0,615641.0,1040093.0,1226271.0,1517308.0,3072324.0,1618662.0,1608032.0,1770959.0,14362.0,483.28015377222437,812420.762938416,5488061.8100048695,2263.421280158983,448.8519942335408,844102.2131863234,6097424.479770195,2434.626435509998,448.1633829889472,916725.3788841688,6342721.236610475,2504.484850617587,0.06337055715658023,2.774122108145097,-1.6634759271304351,78.08174762031334,0.062429352993342124,2.5658302694232717,-0.023470684041971168,66.34122427093966,0.011493860552187459,0.6403840770004102,-0.0178788096073436,27.066598171116123,0.06117926996965638,2.7849888046131213,-1.986857165555408,91.63761370807379,0.023819457000495668,2.4784403723345427,-0.5018044431330644,83.39546990497819,0.011808889315282137,0.6194357519705701,-0.02730624900151221,30.986434860672674,0.04713362262475385,2.722613707773936,-1.9266695493132133,92.40618381305056,0.04892708798419721,2.4111331795112205,-0.3992439719490192,88.02856580220276,0.011542291035532915,0.6240244003479105,-0.02622290148500968,29.96047127119308
2.0,251380.0,272255.0,531285.0,950350.0,1029698.0,1013697.0,902993.0,588360.0,495849.0,441776.0,1113850.0,1513188.0,762326.0,984511.0,2127682.0,40300.0,68929.0,106019.0,168293.0,285587.0,671590.0,1040193.0,1149036.0,1196538.0,1104564.0,1676974.0,1732183.0,890893.0,1565130.0,1282971.0,1861.0,17209.0,39740.0,72158.0,127935.0,257469.0,649914.0,1058006.0,1237255.0,1581209.0,3041827.0,1490853.0,1611265.0,1779383.0,13116.0,484.33541566554527,811611.53408785,5486326.881612889,2262.9288407861873,451.9894281595377,844437.6416542055,6097959.546928942,2434.7768306493067,451.24315233061117,916788.9399233888,6343020.472128925,2504.5695763521435,0.06319109530996124,2.7783296308550223,-1.6191813068325243,78.24495466191759,0.06240123640717767,2.5683141754741414,-0.03711566527854728,67.68675681457327,0.011715872037745646,0.6416659944243275,0.008352288182101627,27.43490156965495,0.06094657302824896,2.7915329986708155,-1.9204591429776463,92.33762801242577,0.023726574252079576,2.4830026484487533,-0.4837355298261251,85.71946806799069,0.011915590126208306,0.6205423244125501,0.02007800630104333,31.272331891602587,0.0467872677950508,2.7321141312933728,-1.858543743025312,93.74986973951698,0.04896323788069435,2.4171823683632967,-0.3808095090081276,90.66906155273209,0.011958946939869944,0.6249820017100687,0.039539703643406886,30.035380506143643
2.0,251588.0,273935.0,526110.0,951538.0,1030361.0,1010493.0,909032.0,588963.0,494343.0,444162.0,1114847.0,1509484.0,763071.0,974697.0,2136576.0,40402.0,69011.0,106461.0,168606.0,287032.0,677212.0,1112813.0,1079258.0,1197117.0,1163767.0,1792317.0,1559307.0,932124.0,1673391.0,1120382.0,1625.0,15452.0,37835.0,68937.0,123049.0,264256.0,645840.0,984163.0,1220194.0,1490477.0,3199703.0,1507066.0,1569981.0,1832851.0,17771.0,483.2758289284002,811707.9812638477,5484953.954050493,2262.542524135969,450.8356559346472,843851.3715573964,6096383.810272877,2434.333366475691,451.6607400288332,918192.8984560136,6342361.0349354325,2504.380696168977,0.06317283778647784,2.780835783167084,-1.5762015353163117,78.36631102133605,0.061761377473644574,2.5667618602965496,-0.061219296060485415,67.51013597878531,0.01127922894980573,0.6408618858902074,0.007113609568170641,27.028082331476348,0.06104299197068711,2.7920984246352853,-1.9032032127263458,92.09749514428543,0.02360970688334003,2.4802733962900407,-0.5225311602060719,84.57186889865903,0.011652066797782593,0.6198109169126295,0.034833685492863656,30.37809884084621,0.046914993585651536,2.7294024692855383,-1.8490950761318177,93.173190491726,0.04876317386020779,2.4138560620006912,-0.4229419917850967,89.65853580485754,0.01151461647362122,0.6244457108132031,0.052942558220685464,29.23271272259257
2.0,252000.0,273313.0,527149.0,953007.0,1025332.0,1015772.0,903818.0,588313.0,498621.0,442109.0,1105887.0,1518652.0,761646.0,965975.0,2147606.0,40824.0,68830.0,114043.0,161116.0,287939.0,729830.0,1055918.0,1145887.0,1210711.0,1081368.0,1936241.0,1485946.0,923930.0,1766509.0,970108.0,1930.0,17652.0,41943.0,73843.0,132537.0,268578.0,677122.0,996861.0,1229122.0,1553390.0,3051000.0,1509840.0,1576483.0,1831506.0,17393.0,482.3334935127344,811882.2530274059,5485261.668850029,2262.6269739823433,449.97068716963065,844071.6819738942,6096778.961853012,2434.442039961345,450.6165305141761,918260.7291902199,6342630.046569693,2504.4567745346108,0.06309502229954701,2.7822047737482154,-1.634670905082528,78.67003136221922,0.0625446252310826,2.571104928215381,-0.010824638251843776,66.52823616495212,0.01134457166543054,0.6418304863204388,-0.05205564343669072,27.146179914490126,0.06102640645198585,2.793554396799752,-1.971572104978624,92.49452538174893,0.024033550486395786,2.4843906874681174,-0.4867069567299914,83.21670967761679,0.011713412076686826,0.6205236888867717,-0.0570346842534569,30.974098203800803,0.0474304130828109,2.7316338394862987,-1.9229064281168464,93.53914192243118,0.04909038711792192,2.4170126703593944,-0.3944349869100872,87.85093678951748,0.01161901107105475,0.6256893072473909,-0.047053100088523016,29.92045437964497
